17346,2022-06-07 22:31,@119830 Lookin' good! And I'm glad we could help. -Becky
17347,2022-06-07 22:31,"Thx for the $3 burrito, @ChipotleTweets 
Sincerely, the Pavek watermelon and a Wid-Hoe https://t.co/9hbE2wZRyA"
17348,2022-06-07 22:31,@119831 Ha! I love it. -Becky
17349,2022-06-07 22:31,When @ChipotleTweets has $3 burritos on Halloween https://t.co/K2ULEDXYbn
17350,2022-06-07 22:31,"@119832 Let's work together to figure out the best path forward with your new iPod touch. What type of computer would you be connecting your iPod with? Along with that, tell us which version of the operating system is currently installed. Send that info via DM. https://t.co/GDrqU22YpT"
17351,2022-06-07 22:31,@AppleSupport @118721 https://t.co/1mCyCovQam
17352,2022-06-07 22:31,"@119833 Oh my goodness – I love this! Nicely done, my friends. -Becky"
17353,2022-06-07 22:31,Cutest burrito spotted @ChipotleTweets.  There's still time for late Halloween burritos after the cocktails are over!  #halloweenmunchies https://t.co/ScH5fvMxyA
17354,2022-06-07 22:31,@119834 You're welcome – we appreciate you stopping by. -Becky
17355,2022-06-07 22:31,@ChipotleTweets thanks for the $3 boorito deal 🎃🍂🌮🌯 https://t.co/d1n68C7qrF
17356,2022-06-07 22:31,@119835 That's very concerning. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky
17357,2022-06-07 22:31,Update : I hate myself took 3 bites and my stomach hurts https://t.co/h410vUE8Vo
17358,2022-06-07 22:31,@119836 Sorry for any disappointment. Please see this link for a list of channels we do offer onboard: https://t.co/VRL5XNo38z. ^LC
17359,2022-06-07 22:31,@SouthwestAir @1101 #HGTVsucks
17360,2022-06-07 22:31,@SouthwestAir  why did you get rid of the @1101 on your #free tv? #lame
17361,2022-06-07 22:31,"@119837 What the fork? Sadly, this is one of our ""Rolling 5"" shows: https://t.co/I20ZxVbL0C. We'll share the interest in re-adding them!"
17362,2022-06-07 22:31,@hulu_support That was not how you handled Season 1 of #TheGoodPlace. Figure it out!
17363,2022-06-07 22:31,"@115940 Special place in the Bad Place reserved for @115940 for removing new season first episode of @1129 wonderful show,#TheGoodPlace"
17364,2022-06-07 22:31,@119838 Sorry for any unexpected charges! Please call us from the # on this page so we can take a look: https://t.co/LkhXOWWq74.
17365,2022-06-07 22:31,@hulu_support I keep getting charged on my card and I don’t have an account with you? Please help
17366,2022-06-07 22:31,@119747 I'm glad we have that scheduled for you. Please reach out to us if you need any further assistance! ^LS
17367,2022-06-07 22:31,"@Ask_Spectrum Ah, don't sweat it. A social media rep can't fix an inherently flawed American corporation.
Already made an appointment with a technician."
17006,2022-06-07 22:31,"@119747 Sorry to hear you're having issues with your service. If you'd like to DM us your phone number, I would be happy ... https://t.co/w2ZGCsksty"
17368,2022-06-07 22:31,@119839 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB
17369,2022-06-07 22:31,@Ask_Spectrum how come my modem isn’t coming back online?
17370,2022-06-07 22:31,@119840 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB
17371,2022-06-07 22:31,@Ask_Spectrum Well that was a waste of time
17372,2022-06-07 22:31,@Ask_Spectrum since we haven’t had cable/internet for 2 days going on 3 do I still have to pay for this? I work from home this is a pain.
17373,2022-06-07 22:31,"@119841 Good evening. If you would please DM your account or phone number, I will be happy to look into this for you. ^MO"
17374,2022-06-07 22:31,@Ask_Spectrum I am having issues with my DVR. I didn’t record any of my shows tonight
17375,2022-06-07 22:31,@119842 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB
17376,2022-06-07 22:31,@Ask_Spectrum @119843 Games 6 &amp; 7 have been blocked in southern Louisiana
17377,2022-06-07 22:31,@119843 Hi there! The World Series is on FOX. If you need the channel information please provide me with your zip code an... https://t.co/Vzvzn0bMhw
17378,2022-06-07 22:31,@Ask_Spectrum I'll be so glad when we move and don't have to deal with your sorry ass service anymore!
17379,2022-06-07 22:31,@Ask_Spectrum You all are the worst.  How do you not have the fucking WORLD SERIES listed in your guide!? Even when I search for it!!??
17380,2022-06-07 22:31,@119844 Hi there! The master account is the one that have to change the parental control: https://t.co/v5bXhBqFcG
17381,2022-06-07 22:31,@AskPlayStation I already made everything allowed but it prevents me from uploading stuff on twitter why? and what can I do?
17383,2022-06-07 22:31,@119844 What is the error code or message you receive? Please provide us with more details.
17384,2022-06-07 22:31,"@AskPlayStation I go to screenshots when I press upload facebook, twitter has unavailable under it but for other users that aren't in parental controls dont"
17385,2022-06-07 22:31,"@119844 Thank you for clarify, Are you getting an error message or an error code?
Let us know more details!"
17386,2022-06-07 22:31,"@AskPlayStation no im not getting any error codes, its something to do with sub accounts"
17387,2022-06-07 22:31,"@119844 Hi there, Check the parental control settings before trying to upload information. More details here: https://t.co/v5bXhBqFcG"
17382,2022-06-07 22:31,"@AskPlayStation I bymistakely made my age under 18 and I have a nice gamertag, I want to remove it off of parental controls plz help"
17388,2022-06-07 22:31,@119845 Hi! Please discuss this issue at our Peripherals Forum here: https://t.co/F3J4l2vJHb
17389,2022-06-07 22:31,@AskPlayStation Window 10 can't recognize my controller via bluetooth. Please help
17390,2022-06-07 22:31,Issues with your Dualshock 4? Find troubleshooting steps here: https://t.co/ErH3JXaMnD https://t.co/IXGUuvsm0J
17403,2022-06-07 22:31,"@119675 James, is the router near the window?  -Karen"
17404,2022-06-07 22:31,@CoxHelp No
17406,2022-06-07 22:31,@119675 Can we try connecting a computer directly to the modem then pushing the modem's reset button to see if that works? -Chris
17407,2022-06-07 22:31,@CoxHelp Sure you have a computer or a babysitter I could use
17408,2022-06-07 22:31,@119675  me a dm with a good contact number so that we can set up an appointment. (3)  -Latitia
17409,2022-06-07 22:31,"@119675  This does not appear to be possible, I'd like to schedule a tech visit to further investigate. Please send (2)  -Latitia"
17410,2022-06-07 22:31,@119675  Ideally we like to bypass the router and test connectivity straight from the modem to a pc/laptop.  Since (1)   -Latitia
17405,2022-06-07 22:31,This is how well @CoxHelp internet works. I get absolutely zero WiFi signal in our bedroom. I feel like a broken record with these people. https://t.co/8WWMa94nv2
17411,2022-06-07 22:31,@119846 Oh No! We'd don't want you to feel this way. How can we help? What issues are you having with your services?  -Lindsey
17412,2022-06-07 22:31,@CoxHelp You need to help @119847 not me
17415,2022-06-07 22:31,@119846 @CoxHelp @119847 This is terrible PR for cox if they wont even help a streamer out.
17416,2022-06-07 22:31,@119848 @119846 @CoxHelp @119847 Lol
17413,2022-06-07 22:31,"@CoxHelp @119846 WHAT PART OF ""new hardwire line"" DON'T YOU UNDERSTAND?? Do you even pay attention when you answer these things? JESUS CHRIST. #FUCKCOX"
17414,2022-06-07 22:31,@119847 @CoxHelp Dude Cox is really awful
17419,2022-06-07 22:31,are you kidding me @CoxHelp after everything i've been through even adding a new hardwire line and ruining my house (SUGGESTED BY YOUR TECHS) I STILL CANT STREAM PROPERLY?!?!?!??!?!?!?!?!?
17422,2022-06-07 22:31,@119847 Oh No! We want to help. Are you connecting over a wireless or a hard wired connection? Thank you. -Lindsey
17430,2022-06-07 22:31,@CoxHelp @119847 nobody streams by wireless are you nuts?
17431,2022-06-07 22:31,@CoxHelp @119847 lmao. Reading comprehension. Please reference every single other conversation chain with Floe.
17432,2022-06-07 22:31,"@CoxHelp @119847 I can help you out, hes on a hard wired connection that he just had freshly run this afternoon by a cox tech."
17436,2022-06-07 22:31,"@119853 Hi Brandon, thank you for your assistance. I see someone is working with Floejisan.  -Dee"
17433,2022-06-07 22:31,@CoxHelp @119847 The answer to this is in the tweet you're replying to...
17434,2022-06-07 22:31,"@CoxHelp @119847 With any due respect, if he's saying that a new hardwire line was run, he's probably past the ""wireless or wired"" troubleshooting stage."
17435,2022-06-07 22:31,"@CoxHelp @119847 I know it's hard to get the jist of a situation just from a Twitter handle, but starting from step 1 on a recurring issue?  Frustrating AF."
17437,2022-06-07 22:31,"@119856 Hello, make sure to report the videos, we appreciate you reaching out to us.  ^CO"
17438,2022-06-07 22:31,"@115786 the leak of the X1X has been reposted, DM me for the link.  I sent the link to @XboxSupport in a DM, so please get it taken down quick"
17439,2022-06-07 22:31,@118476 Beautiful photos! Thanks for sharing. -Kimball
17440,2022-06-07 22:31,@AlaskaAir the sky was amazing today! Here are some photos. Hope you like them. https://t.co/vBVEOhQ6mI
17442,2022-06-07 22:31,"@119857 @119858 @118201 Oh, it is! -Kimball"
17443,2022-06-07 22:31,@AlaskaAir @119857 @119858  https://t.co/3QsG9K2hWV
17445,2022-06-07 22:31,@118201 @AlaskaAir @119858 Chips and dip... mmmm
17444,2022-06-07 22:31,@119858 @118201 @AlaskaAir Sounds like a lot of fun 🙌🏻
17447,2022-06-07 22:31,"@119857 @118201 @AlaskaAir It's huge and awesome. Such an event. One monster hill but you can take it chill. It's a fun run. It's in May, a must do. 😀"
17448,2022-06-07 22:31,"@118201 @AlaskaAir What is this race, and when is it? And how hard is it? Lots of hills @119858"
17450,2022-06-07 22:31,Registration is NOW OPEN! Take advantage of our amazing 1-day special that saves you 50% OFF the final adult price: https://t.co/C21t7eL8RO https://t.co/XOFHpXmvrZ
17451,2022-06-07 22:31,@119859 Our reservations team is ready to assist you 24/7 at (800) 252-7522  -Kimball
17452,2022-06-07 22:31,"The @AlaskaAir 24-hour helpline and ""Jenn"" are, uh, a crock."
17453,2022-06-07 22:31,"@119860 If it is on the web you can log in via gogo inflight and watch it.
 -Andre"
17454,2022-06-07 22:31,@AlaskaAir how can I watch the #WorldSeries2017 game 7 tomorrow during my flight? My @117118 are headed to game 7 &amp;I my flight is at 7:30pm
17455,2022-06-07 22:31,"@119861 Request you to share screenshot of the messages from HDFC, so we will assist you further.
Regards, Shruti https://t.co/LBfZgLCSfr"
17456,2022-06-07 22:31,@idea_cares Shruti please find attached @119862 @119863 https://t.co/xySQXBeXfC
17457,2022-06-07 22:31,@116331 Can you stop sharing my bill amount with @119862 so they stop sending messages @119863 ..
17458,2022-06-07 22:31,"@119769 Hi, see DM. ^KD"
17459,2022-06-07 22:31,@Safaricom_Care ..Ksh 500 was sent to O789877782 on 28/10/17 at 9:36pm  by +254 716 256784 ....
17460,2022-06-07 22:31,@119864 We're sorry for the wait time! Please DM us your contact info and store address. Thanks!
17461,2022-06-07 22:31,"Never ordering pizza from @116076 again when there's a big event on,still waiting #hourandAhalflater #neveragain #popanever"
17462,2022-06-07 22:31,@119865 Please DM your account email address.
17463,2022-06-07 22:31,"@116057 I ordered a $9.95 taco combo plate,received a $2.75single taco&amp;am being told I only get a $1.94 courtesy refund. Make this right."
17464,2022-06-07 22:31,@119866 Hello! Can you DM your account email address?
17465,2022-06-07 22:31,@116057 @116057 I asked for soft tacos with no sour cream I got hard tacos with sour cream
17466,2022-06-07 22:31,@119867 Hello! Sorry for the issues! Can you DM us and we can further assist?
17467,2022-06-07 22:31,@Postmates_Help Hell to the fucking yes
17468,2022-06-07 22:31,Ok @Postmates_Help hoe can u take my money but not except my food order at all. We had to use uber eats cuz u did it twice in a row now!
17469,2022-06-07 22:31,@119868 Status for Computer Vision APi in West Central US looks good currently: https://t.co/88WEhh7yJT ^MM
17470,2022-06-07 22:31,@azuresupport Is there any problem with OCR Computer Vision API in westcentralus? It failed to recognize picture but demo page works fine.
17471,2022-06-07 22:31,@119869 Are you still seeing this issue? Let us know. We're here to help. ^DO
17472,2022-06-07 22:31,"@azuresupport #azhelp: Is it possible to send Console.WriteLine(""Some Text"") to Azure App Insights by making changes in app.config"
17474,2022-06-07 22:31,@119870 Are you still seeing this issue? Let us know. We're here to help. ^DO
17475,2022-06-07 22:31,@azuresupport #azTechHelp
17477,2022-06-07 22:31,@119871 Are you still seeing this issue? Let us know. We're here to help. ^DO
17478,2022-06-07 22:31,"@azuresupport #azTechHelp
unable to connect MS Access database after not using it for 2 months, error 11001, no such host is known"
17480,2022-06-07 22:31,"@119872 Unfortunately I cannot seem to DM you, are you able to DM us? -Chris"
17481,2022-06-07 22:31,"@119318 @CenturyLinkHelp Exactly, I posted an earlier tweet about their service. And they didn’t reply to it."
17482,2022-06-07 22:31,@CenturyLinkHelp @119872 Lol they reply to this but don’t reply to their customers who need help. Guess we know the priorities.
17483,2022-06-07 22:31,"@119872 Oh...that's a problem. Thank you for bringing this to our attention @119872, we will get the webpage corrected as soon as possible. -Chris"
17485,2022-06-07 22:31,@116072 hey can I have my internet now? https://t.co/x9lFHb0fPO
17486,2022-06-07 22:31,@119873 we have replied you via DM.Thanks-Emir
17487,2022-06-07 22:31,@AirAsiaSupport i made a booking yesterday and still not received confirmation email or itinerary. the money has been deducted from bank acc
17488,2022-06-07 22:31,@119874 LOL!! Sneaky guys aren't they! ^CH
17489,2022-06-07 22:31,@115817 UPDATE: That trick-or-treater was an actual @115817 guy. I got tricked so hard!
17490,2022-06-07 22:31,Trick-or-treater dressed as @115817 guy just left a package at neighbor’s house! Had the truck and everything! Really committed to the role!
17491,2022-06-07 22:31,@119875 The number for the USPS is located at the bottom of the tracking details on https://t.co/doIWWezCG1 for your convenience ^CH
17492,2022-06-07 22:31,"@UPSHelp When I call to ask about a package, to just be told ”call the post office” is piss poor service. Take 3 seconds to provide the tracking num"
17493,2022-06-07 22:31,@UPSHelp hey i have a #idea when people call about #parcels transferred to #usps provide them with the #postal tracking number ya #lazyfucks
17494,2022-06-07 22:31,@119876 Send an email to __email__ and don't forget to put a contact number. ^IN
17495,2022-06-07 22:31,@Safaricom_Care Sure. Is there any reason 0722 002 222 doesn't work?
17497,2022-06-07 22:31,@119876 Sorry the helpline is usually restricted to the business admin contact. You can call with your admin's line or do the e-mail. ^AB
17498,2022-06-07 22:31,@Safaricom_Care Found out my partner's line goes through thanks.
17499,2022-06-07 22:31,"@119876 Alright, you are welcome. ^JC"
17496,2022-06-07 22:31,@Safaricom_Care Hi. My organization WebHack Ltd is struggling to receive business admin credentials for B2C shortcode 879962. Please help 😭
17500,2022-06-07 22:31,@119877 Got it. Let's connect you to a Google Play Music specialist to sort this out: https://t.co/6eE576e9LE. Hope this gets resolved!
17501,2022-06-07 22:31,@GooglePlayMusic Thanks
17502,2022-06-07 22:31,@GooglePlayMusic It's like it's not even downloading &amp; installing it goes so fast. It doesn't show up in app drawer &amp; play store only has uninstall no open
17503,2022-06-07 22:31,"@119877 Hi Gary, we'd like to help. Share more details and we'll see what we can do. Thanks!"
17505,2022-06-07 22:31,@GooglePlayMusic having some problems with Play Music on my android device. Where can I get some assistance?
17506,2022-06-07 22:31,@119708 If you have any additional questions or concerns please don't hesitate to reach out! https://t.co/SXpdictw1A
17507,2022-06-07 22:31,@115879 look at the time difference https://t.co/QcKJt2DZmL
17510,2022-06-07 22:31,@119878 That's concerning to read. Please provide more details here: https://t.co/Ax7W1Dx3Y9 -Becky
17511,2022-06-07 22:31,Everyone I eat @ChipotleTweets I get diarrhea
17512,2022-06-07 22:31,@119879 I love it! And you're welcome. -Becky
17513,2022-06-07 22:31,@ChipotleTweets sure is!! thanks ❤
17514,2022-06-07 22:31,"@119879 Is that Rosie? Well played, my friend. -Becky"
17515,2022-06-07 22:31,highlight of my day was getting a great burrito from @ChipotleTweets https://t.co/J0rfIK1fwV
17516,2022-06-07 22:31,"@119880 We're all about real ingredients, and are still working on the recipe. Hopefully you'll give it another shot soon. -Becky"
17517,2022-06-07 22:31,@ChipotleTweets does everything right and they somehow mess up their queso. How did they manage to screw up melted cheese?
17518,2022-06-07 22:31,@119881 Agreed. -Becky
17519,2022-06-07 22:31,If ur homie doesn't call u to make sure u didn't miss out on @ChipotleTweets $3 Halloween special then u need new homies
17520,2022-06-07 22:31,@119882 Craziest day of the year! -Becky
17521,2022-06-07 22:31,happy Halloween!!! @ChipotleTweets https://t.co/zt6svsbiLu
17522,2022-06-07 22:31,"@119883 We're sorry for your delay. We can take a closer look at the situation, please DM your record locator."
17523,2022-06-07 22:31,@AmericanAir It happened in August.
17524,2022-06-07 22:31,Hey @AmericanAir I know how you can make that 24 hr delay up to me... #game7 tix??? @117118
17525,2022-06-07 22:31,@119884 We can take a closer look. Please DM your record locator and details.
17526,2022-06-07 22:31,@AmericanAir Done.
17527,2022-06-07 22:31,"@AmericanAir I've been waiting for three days now regarding a reimbursement because of your poor treatment towards me, a paying customer, after you cancelled my flight and I had to pay for a hotel room in a city that had nothing to do with my final destination"
17528,2022-06-07 22:31,@119885 We're sorry that's been your experience. Please let us know if we can help in some way.
17529,2022-06-07 22:31,You want something #spooky today? Fly @americanair because it's a #nightmare
17530,2022-06-07 22:31,@119886 It does Craig. We apologise for any inconvenience caused. We're working hard on reuniting you. ^Lolly
17531,2022-06-07 22:31,@British_Airways Can you look into this further for me please? It was a codeshare with @AmericanAir!
17533,2022-06-07 22:31,"@119886 Hi Craig, please can you let us know who was the final operating carrier? ^Jane"
17532,2022-06-07 22:31,@British_Airways still no news regarding my lost luggage 24hrs later. Does your system work?!
17536,2022-06-07 22:31,"@119887 Smooth sailing is what we always aim for, Alissa. We look forward to welcoming you and your precious cargo onboard! ^LC"
17537,2022-06-07 22:31,Fingers crossed that this @SouthwestAir tomorrow goes smooth... first time toddler flier 😳
17538,2022-06-07 22:31,"@119888 We can't wait to welcome you onboard, Thomas. Thank you for choosing us! ^LC"
17539,2022-06-07 22:31,Flying @SouthwestAir to Seatac tomorrow afternoon.  All checked in.
17540,2022-06-07 22:31,"@119889 Happy to hear reinstalling did the trick on your tablet! On your Samsung TV, please work through these: https://t.co/Mt3KPvSvqy."
17541,2022-06-07 22:31,@hulu_support The tablet seemed to fix after reinstalling. The TV is a Samsung. That seems to the the only one still giving me trouble.
17542,2022-06-07 22:31,@119889 Gotcha. What brand of TV are you streaming on? Do you see any improvement on the tablet after: https://t.co/bKrKTfspC1?
17543,2022-06-07 22:31,@hulu_support Any suggestions on the fix? The tv is working better but still loses connection randomly. It’s all devices.
17544,2022-06-07 22:31,"@119889 Hello, Mary! We'd love to see how we can help, ASAP. What device are you using? Notice any errors? Try: https://t.co/HXpLyTU79x."
17546,2022-06-07 22:31,@hulu_support Any timeline for fixing streaming issues?
17547,2022-06-07 22:31,"@119890 No set date at this time, but we'll let our content team know you're eagerly awaiting more Queen Sugar!"
17548,2022-06-07 22:31,@115940 when will queen sugar Season 2 be on Hulu
17549,2022-06-07 22:31,@119891 I do apologize I am not locating an account with that phone number. Do you have a separate number? -JB
17550,2022-06-07 22:31,@Ask_Spectrum Kaye gerron
17551,2022-06-07 22:31,@119891 I apologize for the inconvenience. I will be glad to assist you. Can you DM me your Name and acct # or phone #? -JB
17552,2022-06-07 22:31,@Ask_Spectrum 3106252012 Kaye gerron
17555,2022-06-07 22:31,@119891 You also may want to remove your phone number from the previous tweets as this is a public forum. -JB
17556,2022-06-07 22:31,@119891 Thank you for that information. Have you tried any of the steps found here https://t.co/GBStzXaYzA? -JB
17557,2022-06-07 22:31,@Ask_Spectrum Any update
17553,2022-06-07 22:31,@Ask_Spectrum Please ping my modem
17558,2022-06-07 22:31,@119891 Can you check your internet in 3-5 minutes? -JB
17554,2022-06-07 22:31,"@Ask_Spectrum no internet in Manhattan Beach, any info?"
17559,2022-06-07 22:31,@119892 I am sorry you are having issues with your internet. You can find helpful troubleshooting tips here ... https://t.co/5dpaPDUQvE
17560,2022-06-07 22:31,@Ask_Spectrum Tried them all. Problem isn’t on my end
17561,2022-06-07 22:31,@119892 If your need further assistance after completing the steps at the link provided please feel free to send your pho... https://t.co/5dpaPDUQvE
17562,2022-06-07 22:31,@115955 I would love to know why every single night my internet goes out at 12:15am #250DollarsAMonthWasted
17563,2022-06-07 22:31,@119893 Sure thing. When the time comes you can visit this link https://t.co/9ABiXqmY33. -KT
17564,2022-06-07 22:31,"@sprintcare Thank you. So, I can switch when my iPhone X gets here this Friday? I’ll def will do that for sure."
17565,2022-06-07 22:31,@sprintcare My phone is thru att. But I would like to switch with you guys once it gets here. Will my phone works for sprint ?
17566,2022-06-07 22:31,"@119893 Just to calcify, are you speaking about the IPhone X? Is there a particular promotion that you are interested in? DM us to get started. -KT"
17567,2022-06-07 22:31,@115714 Just preordered mine thru att but this sounds very good to go with @115714 can I switch once my phone gets here?
17568,2022-06-07 22:31,"Pre-order iPhone X today, from Sprint. https://t.co/ePbEAIgUSz"
17601,2022-06-07 22:31,"@119894 We are here to help! Please send us a Direct Message, so that we can further assist you. - LV. https://t.co/rMApsV8PQY"
17602,2022-06-07 22:31,@sprintcare How do I contact a live customer service rep? Calling funnels me into an endless phone menu
17603,2022-06-07 22:31,"@119895 This is very concerning to hear. Please send us a Direct Message, so that we can further assist you. -JE"
17604,2022-06-07 22:31,@115714 wtf are you the shittiest service available omg
17605,2022-06-07 22:31,@119896 Hey there! That statement is really a concern to us. Can you explain to us what is happening? -MM
17606,2022-06-07 22:31,@119897 @115714 y’all got shitty service
17607,2022-06-07 22:31,My dumbass dropped my phone and my whole screen shattered 🤭 it’s a sign I need a new phone
17608,2022-06-07 22:31,"@119898 Are you referring to your wireless or residential service?
^JAY"
17609,2022-06-07 22:31,@VerizonSupport Residential
17611,2022-06-07 22:31,"@119898 Are you using the My Fios app? What message are you getting? 
^NHP"
17612,2022-06-07 22:31,@VerizonSupport Says service is unavailable at this time please try again later.
17614,2022-06-07 22:31,@119898 Try to uninstall and reinstall the app. ^NHP
17615,2022-06-07 22:31,"@VerizonSupport I told you moron I'm not using the app, pay attention your just as bad as your service"
17616,2022-06-07 22:31,"@119898 We verified the website is working properly. Please clear your cache and cookies and try again.
^JAY"
17617,2022-06-07 22:31,"@VerizonSupport Did all that genius, now it's telling me I need to create a new temporary password,  still waiting for you to send it to me. It's been awhil"
17618,2022-06-07 22:31,"@119898 Glad to hear your no longer getting that unavailable at this time message.
^JAY"
17619,2022-06-07 22:31,@VerizonSupport Yeah but I never got my temporary password so it's still useless. Guess I just won't pay it.
17620,2022-06-07 22:31,@119898 How were you to receive the temp password? ^JRA
17621,2022-06-07 22:31,"@VerizonSupport Text, but I don't care anymore sick of your company harassing me, I'll just not pay"
17622,2022-06-07 22:31,"@119898 Does it register the mobile number associated with the account? 
^BAB"
17623,2022-06-07 22:31,"@VerizonSupport Yes it is, stop making excuses for yoir shitty company.  I'm done with it. Just won't pay it.  You don't want my money then fine don't text"
17624,2022-06-07 22:31,"@119898 Is the payment currently due? 
^BAB"
17613,2022-06-07 22:31,"@VerizonSupport No I'm on your website, don't call me to ask me to pay my bill if you won't let me long on to pay it."
17625,2022-06-07 22:31,"@119898 Understood, we need to verify what the issue can be. What error are you getting when trying to sign in? ^JRA"
17610,2022-06-07 22:31,"@VerizonSupport oh how you call me everyday to tell me to pay my bay my bill, but whenever I try to log on to do it, your site is down usuck"
